5.85577164602589E+04	4.79134025031168E-02	4.80708000000000E+02	4.30141700000000E+02	5.83940899999999E+03
5.85577166083170E+04	4.81311279048673E-02	4.79843000000000E+02	4.30698199999999E+02	7.68491899999999E+03
5.85577167563760E+04	4.71951984654752E-02	4.79376300000000E+02	4.30989599999999E+02	8.33129900000000E+03
5.85577169044339E+04	4.81471744194285E-02	4.80256199999999E+02	4.31339699999999E+02	6.73728600000000E+03
5.85577170524920E+04	4.78506470233317E-02	4.80288900000000E+02	4.30630299999999E+02	6.57172099999999E+03
5.85577172005510E+04	4.74428342416950E-02	4.80065200000000E+02	4.30215500000000E+02	7.33854699999999E+03
5.85577173486090E+04	4.78853537378400E-02	4.80184799999999E+02	4.30632000000000E+02	7.13232300000000E+03
5.85577174966680E+04	4.72528608750762E-02	4.80013500000000E+02	4.30715899999999E+02	8.27022899999999E+03
5.85577176447259E+04	4.75519984354612E-02	4.79757000000000E+02	4.30162399999999E+02	7.16281300000000E+03
5.85577177927840E+04	4.75126858317247E-02	4.79726600000000E+02	4.30375200000000E+02	7.18631000000000E+03
5.85577179408430E+04	4.74010938257412E-02	4.79992500000000E+02	4.30456000000000E+02	7.94546000000000E+03
5.85577180889009E+04	4.77841482784084E-02	4.80735500000000E+02	4.30434000000000E+02	7.70623199999999E+03
5.85577182369590E+04	4.78495173849508E-02	4.80375600000000E+02	4.30834799999999E+02	8.27343399999999E+03
5.85577183850180E+04	4.83311075353975E-02	4.80343500000000E+02	4.30229300000000E+02	7.77965599999999E+03
5.85577185330759E+04	4.73160584784859E-02	4.81004200000000E+02	4.30689700000000E+02	9.69376100000000E+03
5.85577186811349E+04	4.78333607815701E-02	4.80981800000000E+02	4.30954200000000E+02	1.06087600000000E+04
5.85577188291929E+04	4.82752705369870E-02	4.80895899999999E+02	4.31002099999999E+02	1.05395300000000E+04
5.85577189772510E+04	4.78713008293476E-02	4.81272299999999E+02	4.30740999999999E+02	8.64464600000000E+03
5.85577191253100E+04	4.79800009745184E-02	4.81231200000000E+02	4.30860200000000E+02	9.54109200000000E+03
5.85577192733679E+04	4.75983588750060E-02	4.81244100000000E+02	4.30789600000000E+02	1.04456000000000E+04
5.85577194214260E+04	4.78833112200989E-02	4.81026999999999E+02	4.31000900000000E+02	9.12942100000000E+03
5.85577195694850E+04	4.81845188491508E-02	4.80739100000000E+02	4.30355599999999E+02	8.95542000000000E+03
5.85577197175429E+04	4.72922586523255E-02	4.80755100000000E+02	4.30516599999999E+02	7.49957600000000E+03
